"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/17/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/18/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/19/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/20/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/21/2016","AQS","060010012","1","0.9","ppm","10","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/22/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/23/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/24/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/25/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/26/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/27/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/28/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/29/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/30/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"01/31/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/01/2016","AQS","060010012","1","0.3","ppm","3","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/02/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/03/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/05/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/06/2016","AQS","060010012","1","0.9","ppm","10","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/07/2016","AQS","060010012","1","1","ppm","11","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/08/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/09/2016","AQS","060010012","1","0.9","ppm","10","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/10/2016","AQS","060010012","1","0.9","ppm","10","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/11/2016","AQS","060010012","1","1","ppm","11","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/12/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/13/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/14/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/15/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/16/2016","AQS","060010012","1","0.9","ppm","10","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/17/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/18/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/19/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/20/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/21/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/22/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/23/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/24/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/25/2016","AQS","060010012","1","0.9","ppm","10","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/26/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/27/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"02/28/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/01/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/02/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/03/2016","AQS","060010012","1","0.5","ppm","6","Laney College","20","83.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/04/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/05/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/06/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/07/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/08/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/09/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/10/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/11/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/12/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/13/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/14/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/15/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/16/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/17/2016","AQS","060010012","1","0.8","ppm","9","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/18/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/19/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/20/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/21/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/22/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/23/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/24/2016","AQS","060010012","1","0.6","ppm","7","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/25/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/26/2016","AQS","060010012","1","0.7","ppm","8","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/27/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/28/2016","AQS","060010012","1","0.4","ppm","5","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
"03/29/2016","AQS","060010012","1","0.5","ppm","6","Laney College","24","100.0000","42101","Carbon monoxide","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.793624","-122.263376"
