Date,Daily_Mean_PM10_Concentration,UNITS,DAILY_AQI_VALUE,Site_Name,COUNTY,Daily_Max_1-hour_NO2_Concentration,Daily_Max_8-hour_Ozone_Concentration,Daily_Mean_PM2.5_Concentration,Daily_Max_8-hour_CO_Concentration,Daily_Max_1-hour_SO2_Concentration
09/04/2018,,ug/m3 LC,69,Oakland West,Alameda,,,20.6,,
09/05/2018,,ug/m3 LC,34,Oakland West,Alameda,,,8.2,,
09/06/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.4,,
09/07/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.8,,
09/08/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.3,,
09/09/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.5,,
09/10/2018,,ug/m3 LC,55,Oakland West,Alameda,,,14.0,,
09/11/2018,,ug/m3 LC,57,Oakland West,Alameda,,,15.0,,
09/12/2018,,ug/m3 LC,49,Oakland West,Alameda,,,11.8,,
09/13/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.7,,
09/14/2018,,ug/m3 LC,10,Oakland West,Alameda,,,2.3,,
09/15/2018,,ug/m3 LC,5,Oakland West,Alameda,,,1.2,,
09/16/2018,,ug/m3 LC,11,Oakland West,Alameda,,,2.6,,
09/17/2018,,ug/m3 LC,12,Oakland West,Alameda,,,2.8,,
09/18/2018,,ug/m3 LC,23,Oakland West,Alameda,,,5.6,,
09/19/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.6,,
09/20/2018,,ug/m3 LC,65,Oakland West,Alameda,,,18.8,,
09/21/2018,,ug/m3 LC,63,Oakland West,Alameda,,,18.0,,
09/22/2018,,ug/m3 LC,57,Oakland West,Alameda,,,15.1,,
09/23/2018,,ug/m3 LC,57,Oakland West,Alameda,,,15.1,,
09/24/2018,,ug/m3 LC,68,Oakland West,Alameda,,,20.2,,
09/25/2018,,ug/m3 LC,76,Oakland West,Alameda,,,23.9,,
09/26/2018,,ug/m3 LC,62,Oakland West,Alameda,,,17.5,,
09/27/2018,,ug/m3 LC,53,Oakland West,Alameda,,,13.0,,
09/28/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.5,,
09/29/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.5,,
09/30/2018,,ug/m3 LC,28,Oakland West,Alameda,,,6.8,,
10/01/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.6,,
10/02/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.6,,
10/03/2018,,ug/m3 LC,41,Oakland West,Alameda,,,9.9,,
10/04/2018,,ug/m3 LC,9,Oakland West,Alameda,,,2.1,,
10/05/2018,,ug/m3 LC,24,Oakland West,Alameda,,,5.8,,
10/06/2018,,ug/m3 LC,24,Oakland West,Alameda,,,5.7,,
10/07/2018,,ug/m3 LC,25,Oakland West,Alameda,,,6.0,,
10/08/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.4,,
10/09/2018,,ug/m3 LC,43,Oakland West,Alameda,,,10.4,,
10/10/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.3,,
10/11/2018,,ug/m3 LC,41,Oakland West,Alameda,,,9.8,,
10/12/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.7,,
10/13/2018,,ug/m3 LC,54,Oakland West,Alameda,,,13.3,,
10/14/2018,,ug/m3 LC,59,Oakland West,Alameda,,,15.7,,
10/15/2018,,ug/m3 LC,15,Oakland West,Alameda,,,3.5,,
10/16/2018,,ug/m3 LC,36,Oakland West,Alameda,,,8.7,,
10/17/2018,,ug/m3 LC,68,Oakland West,Alameda,,,20.2,,
10/18/2018,,ug/m3 LC,67,Oakland West,Alameda,,,19.5,,
10/19/2018,,ug/m3 LC,64,Oakland West,Alameda,,,18.4,,
10/20/2018,,ug/m3 LC,70,Oakland West,Alameda,,,21.2,,
10/21/2018,,ug/m3 LC,64,Oakland West,Alameda,,,18.1,,
10/22/2018,,ug/m3 LC,55,Oakland West,Alameda,,,14.0,,
10/23/2018,,ug/m3 LC,45,Oakland West,Alameda,,,10.8,,
10/24/2018,,ug/m3 LC,44,Oakland West,Alameda,,,10.5,,
10/25/2018,,ug/m3 LC,55,Oakland West,Alameda,,,14.2,,
10/26/2018,,ug/m3 LC,51,Oakland West,Alameda,,,12.3,,
10/27/2018,,ug/m3 LC,40,Oakland West,Alameda,,,9.7,,
10/28/2018,,ug/m3 LC,35,Oakland West,Alameda,,,8.5,,
10/29/2018,,ug/m3 LC,34,Oakland West,Alameda,,,8.2,,
10/30/2018,,ug/m3 LC,42,Oakland West,Alameda,,,10.0,,
10/31/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.5,,
11/01/2018,,ug/m3 LC,58,Oakland West,Alameda,,,15.2,,
11/06/2018,,ug/m3 LC,52,Oakland West,Alameda,,,12.4,,
11/07/2018,,ug/m3 LC,49,Oakland West,Alameda,,,11.8,,
11/08/2018,,ug/m3 LC,83,Oakland West,Alameda,,,27.4,,
11/09/2018,,ug/m3 LC,118,Oakland West,Alameda,,,42.3,,
11/10/2018,,ug/m3 LC,180,Oakland West,Alameda,,,111.8,,
11/11/2018,,ug/m3 LC,167,Oakland West,Alameda,,,86.2,,
11/12/2018,,ug/m3 LC,167,Oakland West,Alameda,,,87.3,,
11/13/2018,,ug/m3 LC,162,Oakland West,Alameda,,,76.0,,
11/14/2018,,ug/m3 LC,164,Oakland West,Alameda,,,80.9,,
11/15/2018,,ug/m3 LC,199,Oakland West,Alameda,,,149.4,,
11/16/2018,,ug/m3 LC,220,Oakland West,Alameda,,,169.2,,
