"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/11/2016","AQS","060010007","1","17.3","ppb","16","Livermore","19","79.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/12/2016","AQS","060010007","1","11.1","ppb","10","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/13/2016","AQS","060010007","1","4.6","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/14/2016","AQS","060010007","1","3.6","ppb","3","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/15/2016","AQS","060010007","1","3.2","ppb","3","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/16/2016","AQS","060010007","1","8.9","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/17/2016","AQS","060010007","1","27.8","ppb","25","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/18/2016","AQS","060010007","1","24.5","ppb","23","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/19/2016","AQS","060010007","1","5.1","ppb","5","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/20/2016","AQS","060010007","1","3.9","ppb","3","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/21/2016","AQS","060010007","1","3","ppb","3","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/22/2016","AQS","060010007","1","4.3","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/23/2016","AQS","060010007","1","4.3","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/24/2016","AQS","060010007","1","4.6","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/25/2016","AQS","060010007","1","4.4","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/26/2016","AQS","060010007","1","6.3","ppb","6","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/27/2016","AQS","060010007","1","19.5","ppb","18","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/28/2016","AQS","060010007","1","19","ppb","18","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/29/2016","AQS","060010007","1","15.8","ppb","14","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/30/2016","AQS","060010007","1","9.1","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"05/31/2016","AQS","060010007","1","19.8","ppb","18","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/01/2016","AQS","060010007","1","24.3","ppb","23","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/02/2016","AQS","060010007","1","23.4","ppb","22","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/03/2016","AQS","060010007","1","30.2","ppb","28","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/04/2016","AQS","060010007","1","31.8","ppb","29","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/05/2016","AQS","060010007","1","6.9","ppb","6","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/06/2016","AQS","060010007","1","8.8","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/07/2016","AQS","060010007","1","7.8","ppb","7","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/08/2016","AQS","060010007","1","4","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/09/2016","AQS","060010007","1","4.8","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/10/2016","AQS","060010007","1","10.5","ppb","9","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/11/2016","AQS","060010007","1","14","ppb","13","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/12/2016","AQS","060010007","1","8.2","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/13/2016","AQS","060010007","1","9.1","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/14/2016","AQS","060010007","1","2.5","ppb","2","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/15/2016","AQS","060010007","1","2.7","ppb","2","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/16/2016","AQS","060010007","1","11.7","ppb","10","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/17/2016","AQS","060010007","1","12.1","ppb","11","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/18/2016","AQS","060010007","1","7.8","ppb","7","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/19/2016","AQS","060010007","1","16.1","ppb","15","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/20/2016","AQS","060010007","1","25.3","ppb","24","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/21/2016","AQS","060010007","1","23.1","ppb","22","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/22/2016","AQS","060010007","1","8.4","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/23/2016","AQS","060010007","1","10.8","ppb","9","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/24/2016","AQS","060010007","1","15.6","ppb","14","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/25/2016","AQS","060010007","1","25.6","ppb","24","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/26/2016","AQS","060010007","1","10.7","ppb","9","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/27/2016","AQS","060010007","1","17.7","ppb","16","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/28/2016","AQS","060010007","1","20.7","ppb","19","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/29/2016","AQS","060010007","1","13.5","ppb","12","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"06/30/2016","AQS","060010007","1","12","ppb","11","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/01/2016","AQS","060010007","1","10.4","ppb","9","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/02/2016","AQS","060010007","1","9.2","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/03/2016","AQS","060010007","1","6.2","ppb","6","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/04/2016","AQS","060010007","1","7.3","ppb","7","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/05/2016","AQS","060010007","1","7","ppb","7","Livermore","21","88.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/06/2016","AQS","060010007","1","6.9","ppb","6","Livermore","22","92.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/07/2016","AQS","060010007","1","5.1","ppb","5","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/08/2016","AQS","060010007","1","4.7","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/09/2016","AQS","060010007","1","3","ppb","3","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/10/2016","AQS","060010007","1","8.6","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/11/2016","AQS","060010007","1","19","ppb","18","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/12/2016","AQS","060010007","1","9.1","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/13/2016","AQS","060010007","1","13.2","ppb","12","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/14/2016","AQS","060010007","1","25.9","ppb","24","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/15/2016","AQS","060010007","1","19.4","ppb","18","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/16/2016","AQS","060010007","1","8.4","ppb","8","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/17/2016","AQS","060010007","1","3.6","ppb","3","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/18/2016","AQS","060010007","1","4.2","ppb","4","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/19/2016","AQS","060010007","1","5.3","ppb","5","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/20/2016","AQS","060010007","1","13.4","ppb","12","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/21/2016","AQS","060010007","1","7.3","ppb","7","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/22/2016","AQS","060010007","1","13.2","ppb","12","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/23/2016","AQS","060010007","1","19","ppb","18","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/24/2016","AQS","060010007","1","15.3","ppb","14","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
"07/25/2016","AQS","060010007","1","12.5","ppb","11","Livermore","23","96.0000","42602","Nitrogen dioxide (NO2)","41860","San Francisco-Oakland-Hayward, CA","06","California","001","Alameda","37.687526","-121.784217"
